Transaction ID,Transaction Date,Customer First Name,Customer Last Name,Gender,Age,Province,City,Brand,Segment,Brand Category,Price,Qty Item,Total Amount,Rating,Returned
VI1V0I8GPW,2024-06-19,Bradley,Yang,Male,30,Batangas,Batangas City,Gap,Women,Dresses,1248,2,2496,Satisfactory,No
P632F93NTC,2022-07-03,Sara,Thompson,Female,23,Batangas,Lipa,Nike,Kids,Shirts,1183,3,3549,Very Satisfactory,No
ZCF5AKD95B,2023-06-29,Kristen,Washington,Female,41,Pangasinan,San Fabian,Adidas,Men,Jeans,1461,7,10227,Very Satisfactory,No
QSOHQXUZRH,2023-03-12,Darren,Jacobson,Male,31,Pangasinan,San Fabian,Uniqlo,Women,Jeans,925,3,2775,Outstanding,No
Z9G5YXZOUU,2022-04-22,Jennifer,Watkins,Female,48,Pangasinan,San Fabian,Puma,Women,Dresses,1322,2,2644,Very Satisfactory,No
VJH5OZYR4N,2023-03-17,Mark,Gonzalez,Male,31,Pangasinan,San Carlos,Puma,Kids,Dresses,1126,9,10134,Outstanding,No
MQZ6NEV8SO,2021-12-24,Erica,Nguyen,Female,30,Bulacan,San Jose del Monte,Lee,Women,Skirts,1350,1,1350,Satisfactory,No
KTUF15NKJL,2021-01-01,Kimberly,Nguyen,Female,26,Pangasinan,San Fabian,Uniqlo,Women,Tops,1059,9,9531,Very Satisfactory,No
ERSW2VTCOD,2022-06-08,Corey,Rojas,Female,29,Cavite,Dasmariñas,Lee,Men,Pants,1113,2,2226,Outstanding,No
1VA4S38KRD,2024-06-06,Molly,Bennett,Female,21,Rizal,Cainta,Nike,Men,Underwear & Lounge wear,1284,3,3852,Very Satisfactory,No
L4AO4WV7AR,2023-12-08,Jeffrey,Ruiz,Male,29,Rizal,Antipolo,H&M,Women,Skirts,981,1,981,Very Satisfactory,No
IWBY2VG6C7,2023-04-26,Todd,Zamora,Female,30,Laguna,San Pedro,Puma,Women,Jacket & Coats,1208,2,2416,Very Satisfactory,No
SHFCA6R0AM,2024-05-03,Dustin,Reilly,Female,24,Laguna,San Pedro,Uniqlo,Women,Skirts,1435,2,2870,Satisfactory,No
Z14EUABPNE,2023-01-21,Spencer,Hughes,Male,25,Pangasinan,Dagupan,Lee,Women,Leggings,1098,2,2196,Satisfactory,No
9PO2FKNVZD,2020-05-21,Derek,Cortez,Female,32,Cavite,Bacoor,Gap,Women,Jeans,1362,1,1362,Very Satisfactory,No
LL2J2NG1GA,2022-10-18,Crystal,Cantrell,Female,26,Pangasinan,San Carlos,H&M,Women,Shorts,1217,6,7302,Satisfactory,No
VVPO0T273E,2022-06-09,James,Martinez,Female,32,Laguna,Santa Rosa,H&M,Women,Tops,1195,6,7170,Unsatisfactory,No
DXG97SJD2O,2020-08-24,Heather,Brown,Male,42,Cavite,Dasmariñas,H&M,Men,Shirts,1068,1,1068,Outstanding,No
F0V5VYK7CF,2022-11-28,Derek,York,Male,23,Laguna,Santa Rosa,Puma,Women,Leggings,1350,2,2700,Very Satisfactory,No
VV7RMN41R7,2023-07-22,Stephen,Jackson,Female,32,Bulacan,Malolos,Uniqlo,Women,Leggings,1357,2,2714,Outstanding,No
59PCYD2KIR,2022-06-16,Matthew,Tanner,Female,40,Batangas,Lipa,H&M,Women,Leggings,1493,3,4479,Very Satisfactory,No
XX0ZE5NHCP,2022-06-24,Cassandra,Clarke,Female,32,Pangasinan,San Fabian,H&M,Women,Dresses,1035,2,2070,Very Satisfactory,No
BVMY7TWY6H,2020-01-17,Dana,Carr,Male,23,Rizal,Antipolo,Uniqlo,Women,Jacket & Coats,1313,3,3939,Very Satisfactory,No
U8INR1S4VU,2021-07-05,George,Cordova,Female,23,Metro Manila,Quezon City,Gap,Men,Shorts,1430,3,4290,Outstanding,No
PUC8EYLB0W,2022-02-20,Melissa,Miller,Female,39,Bulacan,Meycauayan,Gap,Men,Jeans,1166,1,1166,Very Satisfactory,No
QGBEKMFUCV,2023-10-24,Melody,Burns,Female,27,Pangasinan,Urdaneta,H&M,Women,Jacket & Coats,1183,1,1183,Poor,No
6Q95IEJ2IT,2020-08-08,Wendy,Vargas,Male,40,Metro Manila,Taguig,Puma,Men,Pants,1435,3,4305,Outstanding,No
8VE6UXTRAZ,2024-01-06,Mary,Ramirez,Female,30,Metro Manila,Taguig,H&M,Men,Outwear,1077,1,1077,Very Satisfactory,No
9O8479R113,2023-11-04,Jessica,Fitzgerald,Male,27,Metro Manila,Manila,Gap,Women,Jacket & Coats,968,8,7744,Satisfactory,No
SGOP1SC621,2024-07-24,John,Murphy,Female,33,Pangasinan,San Carlos,Nike,Kids,Hoodies & Sweatshirts,910,3,2730,Very Satisfactory,No
7F2EYWPAJO,2022-09-20,Bethany,Snow,Male,36,Laguna,Santa Rosa,Uniqlo,Women,Jacket & Coats,931,1,931,Outstanding,No
1IK8238XKE,2023-11-11,Brittany,Hernandez,Female,23,Batangas,Batangas City,Nike,Kids,Jeans,932,1,932,Very Satisfactory,No
4Z5W67FAAY,2021-02-24,Ashley,Smith,Female,20,Metro Manila,Pasig,Adidas,Men,Pants,1229,6,7374,Very Satisfactory,No
AWOPPB7V5G,2023-09-25,Tina,Williams,Male,29,Laguna,Calamba,Gap,Women,Pants,914,2,1828,Outstanding,No
86ELQSJ2QS,2023-05-16,Thomas,Mack,Male,30,Metro Manila,Taguig,Uniqlo,Men,Shorts,1484,9,13356,Outstanding,No
0HIIL7W6AT,2020-06-01,Arthur,Schmidt,Female,28,Laguna,San Pedro,Uniqlo,Women,Jeans,985,2,1970,Outstanding,No
O3YGU3ZN0K,2023-11-27,Timothy,Yates,Female,32,Metro Manila,Quezon City,Puma,Women,Dresses,1398,4,5592,Outstanding,No
5YWNFJ9N6N,2021-12-16,Lori,Chavez,Female,43,Metro Manila,Taguig,Gap,Women,Tops,1125,8,9000,Outstanding,No
1T0OYPKB57,2020-09-30,John,Hansen,Male,18,Rizal,Antipolo,Lee,Kids,Jeans,1017,1,1017,Very Satisfactory,No
6Y39M3JGW8,2022-04-28,Alexander,Dennis,Female,28,Pangasinan,San Carlos,Lee,Men,Pants,902,3,2706,Outstanding,No
R9D129KZ24,2022-01-12,Stephanie,Anderson,Female,41,Pangasinan,Mangaldan,Gap,Women,Tops,1374,8,10992,Outstanding,No
YWS0AZT8YB,2022-11-16,Kenneth,Holland,Female,22,Laguna,San Pedro,Uniqlo,Women,Leggings,979,3,2937,Satisfactory,No
EOAWPD8Z1Q,2021-11-16,Christopher,Castillo,Female,27,Cavite,Dasmariñas,Adidas,Men,Shirts,1137,8,9096,Very Satisfactory,No
ETNI12J4EA,2024-03-20,Kevin,Warner,Female,39,Bulacan,Malolos,Nike,Kids,Shorts,1068,3,3204,Satisfactory,No
20HU7BQRA4,2023-10-09,Michaela,Burgess,Male,37,Rizal,Antipolo,Gap,Women,Tops,1145,5,5725,Very Satisfactory,No
1W1HGW5F6Y,2023-10-03,Andrew,Gibson,Male,44,Laguna,Santa Rosa,Puma,Kids,Underwear,1291,1,1291,Very Satisfactory,No
35KRNM7TH9,2021-03-07,Kelsey,Sawyer,Female,28,Cavite,Imus,H&M,Women,Pants,1112,2,2224,Satisfactory,No
CUM8SMQP72,2024-05-19,Richard,Clarke,Female,30,Pangasinan,Dagupan,Lee,Women,Leggings,1393,1,1393,Outstanding,No
G5SVSA4UU3,2020-10-04,Mitchell,Marshall,Female,38,Rizal,Cainta,H&M,Kids,Jacket & Coats,1313,3,3939,Very Satisfactory,No
1W031MPYYN,2023-05-06,Cynthia,Dalton,Female,19,Cavite,Bacoor,Uniqlo,Kids,Shirts,1447,1,1447,Outstanding,No
3SMQL2TBER,2024-07-26,Chad,Barry,Male,38,Bulacan,Malolos,Nike,Men,Jeans,1309,2,2618,Very Satisfactory,No
2VBQKUW37J,2023-03-20,Mason,Johnson,Male,25,Cavite,Imus,Adidas,Women,Tops,1052,7,7364,Outstanding,No
K232ARWUCT,2021-05-04,Ronald,Nelson,Female,30,Bulacan,Malolos,Nike,Women,Dresses,1085,3,3255,Unsatisfactory,Yes
CHO6V8CO2J,2021-08-07,Sophia,Daniels,Female,21,Batangas,Batangas City,Lee,Men,Pants,1325,9,11925,Satisfactory,No
XJCBYHGMN9,2022-06-09,Laura,French,Male,18,Rizal,Antipolo,Nike,Women,Skirts,911,10,9110,Very Satisfactory,No
XCNWSGL97C,2023-12-19,Christopher,Gilmore,Male,28,Laguna,Calamba,Gap,Women,Jeans,1286,1,1286,Very Satisfactory,No
ZJ8TAKUXDR,2024-04-13,Jill,Brown,Female,23,Pangasinan,Mangaldan,Uniqlo,Women,Pants,1187,1,1187,Very Satisfactory,No
RBBOP8I6T5,2022-11-18,Sierra,Leonard,Female,33,Laguna,Calamba,H&M,Men,T-Shirts,940,2,1880,Satisfactory,No
CFVSJW7TBD,2021-08-19,Pamela,Rodriguez,Female,31,Metro Manila,Pasig,Gap,Women,Jeans,1177,3,3531,Outstanding,No
Q5PLWQNV53,2023-03-03,Michael,Harvey,Female,23,Bulacan,Meycauayan,Gap,Women,Leggings,1186,1,1186,Outstanding,No
1794AUWW4H,2023-06-10,Michael,Thompson,Male,34,Batangas,Tanauan,Puma,Women,Lingerie & Lounge wear,1311,1,1311,Very Satisfactory,No
LHBALHJHJ3,2023-07-18,Angelica,Jones,Female,35,Pangasinan,San Fabian,Gap,Kids,Tops,902,6,5412,Outstanding,No
AO1MJM31PK,2021-07-20,Jenna,Harris,Male,49,Batangas,Batangas City,H&M,Men,Polos,1249,7,8743,Outstanding,No
CQ33WB4MFR,2023-12-04,Tina,Allen,Male,46,Batangas,Batangas City,Lee,Women,Skirts,929,1,929,Very Satisfactory,No
T620J74WWT,2023-02-01,Daniel,Mendoza,Male,25,Bulacan,Meycauayan,Lee,Women,Dresses,1009,3,3027,Satisfactory,No
FNAK5C9Y27,2021-11-11,Sheila,Carpenter,Female,23,Metro Manila,Taguig,Uniqlo,Women,Dresses,1314,3,3942,Very Satisfactory,No
SATD9XQOPI,2023-12-20,Susan,Clark,Female,25,Metro Manila,Pasig,Adidas,Men,Pants,1395,3,4185,Outstanding,No
HXEA17TSPP,2023-09-17,Julie,Perez,Male,21,Laguna,Calamba,Puma,Women,Jacket & Coats,1140,3,3420,Satisfactory,No
MVLTMWKGGQ,2024-07-11,Michael,Adams,Male,19,Rizal,Cainta,Gap,Women,Jacket & Coats,1393,2,2786,Very Satisfactory,No
3H3NN6B09X,2023-01-26,Erin,Ramirez,Female,40,Bulacan,Malolos,Nike,Women,Pants,917,6,5502,Outstanding,No
5MXCPXCX1W,2024-01-11,Bryan,Reed,Male,31,Bulacan,San Jose del Monte,Lee,Women,Skirts,1044,3,3132,Unsatisfactory,No
IXRRMVCDWX,2024-06-18,Todd,Rose,Male,32,Laguna,Santa Rosa,Lee,Kids,Sleepwear,1135,1,1135,Very Satisfactory,No
I11DE1YU96,2021-04-03,David,Mckinney,Female,26,Cavite,Imus,Lee,Men,Underwear & Lounge wear,989,1,989,Outstanding,No
LZOB36A7TM,2021-12-23,Erika,Patel,Female,18,Rizal,Antipolo,Puma,Kids,Hoodies & Sweatshirts,1180,1,1180,Outstanding,No
3HIPC9SPW1,2023-07-16,Kelly,Oliver,Male,34,Laguna,San Pedro,Adidas,Kids,Jacket & Coats,1166,3,3498,Outstanding,No
DPNDT0IWKK,2023-09-04,Lauren,Dougherty,Female,18,Cavite,Bacoor,Uniqlo,Kids,Jeans,1141,3,3423,Satisfactory,No
0SAZWVMPGZ,2023-07-08,Lisa,Everett,Female,21,Laguna,San Pedro,Puma,Women,Lingerie & Lounge wear,1058,2,2116,Outstanding,No
NP6I5GSE14,2024-04-11,Cameron,Mcclain,Male,44,Batangas,Lipa,Adidas,Women,Pants,907,1,907,Very Satisfactory,No
JDP5J7QMG1,2023-02-26,Stephen,Miller,Female,32,Pangasinan,San Carlos,Uniqlo,Women,Lingerie & Lounge wear,1239,4,4956,Unsatisfactory,Yes
7EVCNQIYFT,2022-12-25,Rachael,Roberts,Female,27,Bulacan,Meycauayan,Nike,Men,Hoodies & Sweatshirts,907,3,2721,Very Satisfactory,No
WM5JLSBOLQ,2023-05-15,Sue,Rodriguez,Female,38,Cavite,Imus,Lee,Women,Skirts,1021,1,1021,Very Satisfactory,No
GPR1HVTW5E,2021-06-22,Joshua,Terry,Female,32,Cavite,Dasmariñas,Gap,Women,Lingerie & Lounge wear,1449,2,2898,Satisfactory,No
E5X53LRZMO,2022-02-03,Tyler,Golden,Male,27,Metro Manila,Makati,Lee,Men,T-Shirts,933,9,8397,Unsatisfactory,Yes
XK15UX5W3S,2023-07-18,Abigail,Burton,Female,36,Pangasinan,Mangaldan,H&M,Women,Pants,1188,3,3564,Satisfactory,No
U6ADQC59Z6,2021-04-26,Kelly,Montes,Female,20,Rizal,Taytay,Adidas,Men,Shirts,998,6,5988,Very Satisfactory,No
YKR6J6AG28,2021-12-24,Amber,Anderson,Male,36,Rizal,Cainta,Adidas,Men,Polos,1479,3,4437,Very Satisfactory,No
W5JDWOUKFU,2024-04-13,Michael,Wallace,Female,33,Laguna,San Pedro,Adidas,Men,Pants,1226,3,3678,Satisfactory,No
T8S7I5LGO9,2022-08-11,Deanna,Carter,Female,35,Laguna,Santa Rosa,H&M,Women,Tops,1023,2,2046,Outstanding,No
51SAIA7QF8,2024-02-25,Bryan,Wiggins,Male,40,Bulacan,Meycauayan,Lee,Men,Polos,1058,2,2116,Outstanding,No
B1GQC4C1UG,2023-04-06,Jesse,Meza,Female,24,Pangasinan,San Carlos,Uniqlo,Women,Jeans,1300,2,2600,Poor,No
GNC4Z99CA2,2022-02-23,Deanna,Jenkins,Male,37,Batangas,Tanauan,Adidas,Kids,Shorts,1070,1,1070,Unsatisfactory,No
3ZL3FUHT4L,2023-01-31,Matthew,Lucas,Female,27,Batangas,Batangas City,H&M,Women,Lingerie & Lounge wear,1399,3,4197,Very Satisfactory,No
XJLVBF1IIN,2024-05-02,Mark,Watkins,Female,26,Laguna,San Pedro,Gap,Women,Shorts,1427,3,4281,Very Satisfactory,No
XJXX3DPXAL,2024-05-06,Heidi,Wilkinson,Male,23,Batangas,Lipa,Adidas,Women,Tops,1053,1,1053,Satisfactory,No
VDZV19547K,2023-02-04,Sean,Torres,Female,23,Rizal,Taytay,Lee,Men,Polos,943,2,1886,Satisfactory,No
GV6W0DLJT3,2021-03-05,David,Clarke,Female,26,Rizal,Antipolo,Uniqlo,Women,Shorts,1425,1,1425,Outstanding,No
K2K0JJ4UGG,2023-04-30,George,Green,Male,33,Rizal,Taytay,Puma,Women,Lingerie & Lounge wear,922,3,2766,Very Satisfactory,No
9RGACWAQAU,2022-04-05,Todd,Arellano,Female,24,Pangasinan,Urdaneta,Gap,Men,Hoodies & Sweatshirts,1357,2,2714,Very Satisfactory,No
LF6EM3ZNWS,2023-11-15,Kayla,Williams,Male,24,Rizal,Taytay,Uniqlo,Kids,Shorts,913,5,4565,Satisfactory,No
AMXE2NFZKX,2022-11-12,Michael,Bryant,Male,24,Pangasinan,San Fabian,Lee,Men,Shirts,904,6,5424,Very Satisfactory,No
E6EYOX6LJP,2022-09-19,Garrett,Glass,Female,29,Laguna,San Pedro,Lee,Women,Jacket & Coats,1063,7,7441,Satisfactory,No
4TRQI6BYHP,2022-06-09,Jennifer,Mitchell,Female,31,Rizal,Antipolo,H&M,Women,Dresses,958,3,2874,Outstanding,No
BYPJQWYS36,2023-10-28,Teresa,Franco,Female,27,Bulacan,Malolos,Adidas,Men,Outwear,915,6,5490,Very Satisfactory,No
L5RMI93911,2023-01-30,Heather,Estrada,Male,45,Pangasinan,San Fabian,Uniqlo,Women,Leggings,1360,3,4080,Very Satisfactory,No
MMESU75M0P,2022-01-01,Eric,Young,Female,20,Rizal,Taytay,H&M,Women,Shorts,1310,1,1310,Very Satisfactory,No
L9RIBGMOJ4,2023-08-22,Blake,Stewart,Female,40,Batangas,Tanauan,H&M,Women,Leggings,1039,1,1039,Satisfactory,No
VW9KQKEZNL,2023-11-18,David,Green,Male,37,Cavite,Bacoor,Uniqlo,Men,Shirts,1337,5,6685,Very Satisfactory,No
VMDCDOETP5,2022-08-18,Jack,Hart,Female,31,Laguna,San Pedro,H&M,Women,Pants,1067,2,2134,Very Satisfactory,No
GSDG5XKWW4,2023-12-18,Austin,Stewart,Male,33,Bulacan,Malolos,Nike,Kids,Jeans,905,3,2715,Very Satisfactory,No
4ZNZQ7GBJW,2024-01-27,Maurice,Watson,Female,21,Rizal,Cainta,Puma,Men,Polos,1349,3,4047,Outstanding,No
DJYUJJV8LR,2023-08-23,Amber,Martin,Male,25,Rizal,Cainta,H&M,Women,Skirts,1417,2,2834,Outstanding,No
PO0ZSRQL0S,2020-01-16,Kevin,Knapp,Female,40,Laguna,Calamba,Nike,Women,Jeans,1225,4,4900,Very Satisfactory,No
FCY40XALXE,2023-01-17,Richard,Porter,Female,49,Laguna,San Pedro,Lee,Women,Jacket & Coats,1206,1,1206,Satisfactory,No
C69T77WT8P,2022-02-11,Dustin,Ellis,Female,31,Laguna,Santa Rosa,Gap,Women,Dresses,1074,2,2148,Very Satisfactory,No
ODBSQH2ZIU,2021-10-29,Luke,Smith,Female,31,Cavite,Imus,Adidas,Kids,Underwear,1167,2,2334,Outstanding,No
LZH3YC0KLR,2023-08-22,Joanna,Cantrell,Male,36,Pangasinan,San Fabian,Adidas,Women,Jacket & Coats,1176,1,1176,Outstanding,No
1L6KE3HRBH,2023-12-17,Mark,Thornton,Female,38,Bulacan,Malolos,Adidas,Women,Lingerie & Lounge wear,976,3,2928,Very Satisfactory,No
BN24N3JHYA,2023-02-27,Thomas,Roberts,Female,30,Bulacan,Meycauayan,Adidas,Men,Outwear,1275,1,1275,Very Satisfactory,No
OCOG2XR3LD,2021-02-27,Sherry,Hooper,Male,29,Metro Manila,Pasig,Lee,Men,Outwear,1259,2,2518,Satisfactory,No
4DEHNSB02L,2023-09-29,Audrey,Thomas,Female,19,Batangas,Batangas City,Lee,Kids,Polos,1151,3,3453,Very Satisfactory,No
MXFGBL0M3I,2023-06-28,Annette,Meadows,Male,31,Metro Manila,Makati,Adidas,Kids,Shorts,917,2,1834,Very Satisfactory,No
ANTVR4FJSB,2024-07-30,Scott,Norris,Female,28,Rizal,Cainta,Adidas,Men,Outwear,1242,9,11178,Outstanding,No
NMINTSFJHU,2020-05-29,Jessica,Mccullough,Female,21,Rizal,Taytay,H&M,Men,Underwear & Lounge wear,943,8,7544,Outstanding,No
BMMZH5HSQ9,2023-02-04,Donald,Pierce,Male,20,Batangas,Tanauan,Uniqlo,Women,Tops,1491,9,13419,Very Satisfactory,No
YAJ5ND3AO4,2021-09-29,Kyle,Morales,Female,37,Laguna,Santa Rosa,H&M,Men,Shirts,1307,2,2614,Outstanding,No
L75R2ZEHKB,2021-03-21,Mary,Griffin,Female,35,Metro Manila,Manila,Adidas,Men,T-Shirts,1487,3,4461,Outstanding,No
DBPU4D4NIV,2021-12-03,Christopher,Brown,Male,29,Pangasinan,Dagupan,Gap,Women,Pants,1050,8,8400,Unsatisfactory,Yes
49FOEFFO48,2022-09-29,Danielle,Silva,Female,32,Metro Manila,Taguig,Lee,Men,Jeans,1237,1,1237,Poor,Yes
KF0FKAIEZA,2023-11-12,Jeffrey,Walls,Female,33,Cavite,Dasmariñas,H&M,Women,Shorts,1457,10,14570,Outstanding,No
XFXLX4UZII,2024-02-12,Joshua,Johnson,Female,33,Laguna,San Pedro,Nike,Women,Jacket & Coats,1320,3,3960,Outstanding,No
GK0SORNC11,2021-01-31,Amanda,Griffin,Male,50,Rizal,Taytay,Uniqlo,Women,Leggings,1120,2,2240,Satisfactory,No
N6AGXBBI7N,2023-06-27,Emily,Miller,Female,29,Cavite,Bacoor,Lee,Women,Leggings,1333,1,1333,Very Satisfactory,No
Q0PR72PVK3,2023-02-06,William,Lee,Female,30,Rizal,Taytay,Lee,Women,Jacket & Coats,1365,3,4095,Very Satisfactory,No
H0GK8FKFFG,2024-02-28,Louis,Jacobs,Female,20,Rizal,Antipolo,Adidas,Women,Lingerie & Lounge wear,984,4,3936,Very Satisfactory,No
H7LZHVBFY1,2020-01-02,Sherry,Kerr,Male,22,Laguna,Calamba,Lee,Women,Dresses,1184,1,1184,Satisfactory,No
KGMFVF3NYS,2021-01-30,Michael,Hernandez,Male,32,Rizal,Antipolo,H&M,Women,Skirts,1256,6,7536,Outstanding,No
BOF8YH8KMH,2023-08-21,Melissa,Wood,Female,33,Pangasinan,Urdaneta,Adidas,Men,Underwear & Lounge wear,1357,4,5428,Very Satisfactory,No
S7NW03VM1U,2023-12-15,Nathan,Mitchell,Male,50,Laguna,Santa Rosa,Uniqlo,Kids,Dresses,1484,1,1484,Very Satisfactory,No
MS9M6EGZGA,2024-01-14,Michael,Madden,Female,19,Batangas,Batangas City,H&M,Men,Pants,1210,3,3630,Outstanding,No
SKYKZ1GWJI,2022-06-22,Nancy,Miller,Female,38,Bulacan,Meycauayan,Gap,Women,Leggings,942,3,2826,Very Satisfactory,No
U1UXF45X0L,2023-09-18,Jessica,Wallace,Female,32,Bulacan,Meycauayan,Gap,Women,Pants,1005,2,2010,Satisfactory,No
20C1N0GKCP,2024-04-22,Victoria,Lara,Female,25,Batangas,Tanauan,H&M,Kids,Tops,1483,3,4449,Outstanding,No
380UKBH3GK,2020-06-27,Keith,Shaffer,Male,31,Pangasinan,Urdaneta,Lee,Women,Shorts,924,2,1848,Outstanding,No
PJ0I9WKH5Z,2024-04-05,Tara,Coleman,Male,26,Pangasinan,Urdaneta,Uniqlo,Women,Dresses,1253,2,2506,Very Satisfactory,No
F4J2BCY7TX,2023-08-30,Peggy,Taylor,Female,19,Bulacan,Meycauayan,Adidas,Women,Dresses,1090,5,5450,Outstanding,No
FN01JPPQPX,2020-11-19,Brenda,Miller,Female,50,Laguna,San Pedro,Adidas,Women,Lingerie & Lounge wear,1323,3,3969,Outstanding,No
W5B90QCBCB,2023-01-27,Jared,Wells,Female,21,Pangasinan,Mangaldan,H&M,Kids,Tops,1280,1,1280,Outstanding,No
OX7D0RZXAJ,2024-08-05,Mikayla,Hatfield,Female,30,Metro Manila,Makati,Uniqlo,Men,Polos,1096,3,3288,Outstanding,No
Y037GBUHZO,2020-09-11,Carl,Choi,Female,20,Laguna,Calamba,Adidas,Women,Dresses,960,1,960,Very Satisfactory,No
QYJ8C2NAD0,2021-02-04,Katelyn,Davis,Female,39,Rizal,Taytay,Nike,Men,Pants,1325,4,5300,Satisfactory,No
AP8MEESMCO,2023-06-05,Robert,Rocha,Female,23,Metro Manila,Pasig,Lee,Men,Polos,1368,8,10944,Outstanding,No
RYC2TE8ECZ,2023-05-30,Robert,Peters,Female,29,Bulacan,Meycauayan,Gap,Men,T-Shirts,1162,5,5810,Very Satisfactory,No
HNGEOXPLW8,2022-01-04,Jennifer,Fischer,Male,18,Cavite,Dasmariñas,Puma,Men,Outwear,1024,3,3072,Satisfactory,No
4BH6GAF0T9,2023-12-27,Derrick,Lopez,Female,27,Bulacan,San Jose del Monte,Adidas,Kids,Jacket & Coats,920,3,2760,Very Satisfactory,No
TP20PVL83O,2022-03-06,Patrick,Spencer,Female,21,Metro Manila,Quezon City,Lee,Men,Outwear,976,9,8784,Outstanding,No
3VD141AVYE,2023-12-27,Bobby,Mckenzie,Male,22,Pangasinan,San Carlos,Uniqlo,Women,Dresses,1038,10,10380,Satisfactory,No
X4XSQ60MV6,2022-11-27,Mary,Torres,Female,33,Pangasinan,Mangaldan,Puma,Women,Skirts,1205,1,1205,Outstanding,No
Z3FPXRTZW4,2023-08-15,Anita,Ford,Male,20,Laguna,Santa Rosa,Nike,Women,Dresses,938,2,1876,Very Satisfactory,No
M8GXE5FJAP,2024-07-18,Anthony,Smith,Female,32,Rizal,Cainta,Adidas,Men,Pants,1366,2,2732,Very Satisfactory,No
QCRS6JBVIM,2024-01-30,Jose,Blanchard,Male,48,Pangasinan,Urdaneta,Adidas,Men,T-Shirts,1263,2,2526,Outstanding,No
QGUY2N3NFC,2021-06-20,Mary,Kennedy,Male,24,Cavite,Imus,Gap,Kids,Dresses,1019,3,3057,Very Satisfactory,No
YN4O5U58PD,2022-12-06,Desiree,Stafford,Female,29,Metro Manila,Quezon City,Puma,Men,Shirts,1145,2,2290,Poor,No
W0GX8R6HO1,2023-07-19,Robert,Vasquez,Female,50,Pangasinan,Urdaneta,Adidas,Kids,Shorts,1254,2,2508,Satisfactory,No
BOO9P2MAXX,2022-03-18,Gwendolyn,Sanchez,Female,36,Metro Manila,Quezon City,Nike,Women,Lingerie & Lounge wear,1123,8,8984,Very Satisfactory,No
BWGBZ13M9N,2021-02-23,David,Ramirez,Female,32,Laguna,San Pedro,Gap,Kids,Shirts,1499,2,2998,Outstanding,No
UKCEHCBAGW,2022-11-08,Virginia,Jones,Male,27,Rizal,Antipolo,Uniqlo,Women,Jeans,994,8,7952,Very Satisfactory,No
U1S06WTOSV,2023-07-14,Julie,Perkins,Female,25,Pangasinan,Dagupan,Uniqlo,Men,Shorts,1185,2,2370,Outstanding,No
U8DERPN892,2024-06-25,Ariana,Oneill,Female,24,Pangasinan,San Fabian,Puma,Women,Skirts,1007,9,9063,Unsatisfactory,Yes
LQXXEGLZIU,2023-04-15,Courtney,Alvarez,Female,34,Cavite,Imus,Nike,Women,Skirts,1334,5,6670,Satisfactory,No
RTPMO841LC,2024-06-15,Heather,Wilson,Female,34,Laguna,Santa Rosa,Lee,Women,Jacket & Coats,1191,1,1191,Outstanding,No
H7RSGQB3AR,2024-01-25,William,Johnston,Female,40,Metro Manila,Makati,Nike,Women,Skirts,1046,2,2092,Poor,Yes
2AFI63OVWU,2023-05-21,Megan,Martin,Female,29,Bulacan,San Jose del Monte,H&M,Women,Leggings,1016,2,2032,Satisfactory,No
5OUROL6BIV,2021-01-14,Brian,Flores,Male,21,Bulacan,Meycauayan,Lee,Men,T-Shirts,1344,9,12096,Unsatisfactory,No
8FY9Y5EDM2,2023-09-13,Natalie,Taylor,Male,40,Metro Manila,Taguig,Lee,Men,Pants,919,1,919,Very Satisfactory,No
0GX4OZV6ZV,2022-06-27,Frank,Nelson,Female,36,Rizal,Taytay,Puma,Women,Skirts,1096,8,8768,Unsatisfactory,Yes
YQJGVCBIKP,2022-02-18,Robert,Barr,Female,32,Bulacan,Meycauayan,Puma,Women,Pants,1129,2,2258,Very Satisfactory,No
04Y16NXB8C,2020-06-23,Michael,Roberts,Female,37,Laguna,Calamba,Gap,Kids,Underwear,1379,10,13790,Outstanding,No
VP1DZXGUAK,2021-05-24,Alyssa,Mayer,Female,37,Bulacan,Meycauayan,H&M,Men,Hoodies & Sweatshirts,1060,3,3180,Outstanding,No
4K0XL26F1P,2021-02-11,Willie,Miranda,Female,33,Metro Manila,Quezon City,H&M,Kids,Pants,945,2,1890,Very Satisfactory,No
DN65SWSFL0,2023-02-13,Isaac,Davis,Male,26,Laguna,Santa Rosa,Adidas,Women,Skirts,1470,1,1470,Outstanding,No
3JWBXZWAIU,2024-05-16,Karen,Stephens,Female,32,Rizal,Antipolo,Lee,Men,Jeans,1286,1,1286,Satisfactory,No
99VAEJVOBV,2024-02-06,Monique,Serrano,Female,46,Laguna,Calamba,Adidas,Men,Underwear & Lounge wear,1128,7,7896,Very Satisfactory,No
5M7AA62DBK,2023-02-23,Gail,Turner,Female,34,Batangas,Tanauan,Uniqlo,Kids,Tops,977,1,977,Poor,No
MS126I93CV,2022-09-25,Gina,Barker,Female,23,Bulacan,San Jose del Monte,Puma,Men,Hoodies & Sweatshirts,1179,8,9432,Very Satisfactory,No
1SHRSKR6L5,2020-04-17,Cody,Carpenter,Female,20,Pangasinan,Mangaldan,Adidas,Kids,Jeans,1036,3,3108,Satisfactory,No
